proteins,PDAC,PDAC_DB,PDAC_DB.1,PDAC_DB.2,PDAC_t,PDAC_t.1,PDAC_t.2,PDAC_t.3,PDAC_t.4,PDAC_t.5,PDAC_t.6,PDAC_t.7,PDAC_t.8,PDAC_t.9,PDAC.1,PDAC.10,PDAC.11,PDAC.12,PDAC.13,PDAC.14,PDAC.15,PDAC.16,PDAC.17,PDAC.18,PDAC.19,PDAC.2,PDAC.20,PDAC.21,PDAC.22,PDAC.23,PDAC.24,PDAC.25,PDAC.26,PDAC.27,PDAC.28,PDAC.29,PDAC.3,PDAC.30,PDAC.31,PDAC.32,PDAC.33,PDAC.34,PDAC.35,PDAC.36,PDAC.37,PDAC.38,PDAC.39,PDAC.4,PDAC.40,PDAC.41,PDAC.42,PDAC.43,PDAC.44,PDAC.5,PDAC.6,PDAC.7,PDAC.8,PDAC.9
P08727,3.065687153,3.029899046,2.99946012,2.872715061,2.823963342,2.950254887,2.791475007,3.082509318,2.815395927,2.672007754,2.980758258,2.320723557,2.693948183,2.93019071,2.877935062,2.885301331,3.046754655,2.980265462,2.87728009,2.917253023,2.853885986,3.082714462,2.795246658,2.958905636,2.849959525,3.067364993,2.897992675,2.96306678,2.946157888,2.766569052,2.808530004,2.908216427,2.694842845,3.039140198,3.04191338,3.030839367,2.799716951,2.808307974,2.731713591,2.755521108,3.01296054,2.793044068,2.768211547,2.940790275,2.751095134,-0.894847816,3.043301781,2.849359923,3.005294107,2.885214397,2.988730223,0.747689164,2.828332149,2.861371486,3.006763796,2.858145166,3.050353185,3.025454377
P08727,1.7704252,2.325484654,2.401666171,2.487264014,1.508383038,1.344282051,1.429392415,1.777056027,1.276273449,1.125021787,1.048388432,1.371655967,1.118711285,1.356423838,1.722331456,1.816974747,1.939373659,1.06869032,1.053430563,1.066919073,1.005932438,1.057230961,1.288939566,1.106008534,1.729942992,1.021389727,2.049274998,1.404959033,1.087045981,1.080088645,1.226123172,1.409759069,0.998224512,1.251538659,1.548831333,1.955500673,0.629606095,1.2598173,1.433020729,1.534728191,1.029075546,1.028429127,0.965705018,1.310881199,1.530302217,1.054555372,0.98746446,1.587586928,0.977170313,1.121908599,1.938553066,1.156394832,2.145104143,0.830192248,1.022878802,1.548479074,0.951070896,1.097844707
P08758,-0.460020831,-0.662748033,-0.395790078,-0.414098044,-0.691444946,-1.483815274,-1.066180438,-0.464030798,0.042502907,-1.823237152,-0.124711451,-0.902220699,0.611426144,-1.204559085,-0.836373006,-0.864835757,-1.755381128,-0.377744486,-0.548651303,-0.342096404,-0.842108011,-0.47488132,-0.455145172,-0.562937703,0.02377182,-0.347654973,-1.160613215,-0.402777581,-1.576105091,-0.611338001,-0.702930517,-0.517714967,-0.520488801,-0.938607736,-1.031584431,-1.11058686,-0.69923004,-0.162955086,-1.130069128,-0.537598199,-0.600662105,-0.550099641,-0.815321561,-0.477082584,-0.542024173,-0.597881405,-0.514294001,-0.595373943,-0.655994403,-0.847640922,-0.668532101,-0.606181234,-0.184777943,-1.165643626,0.371207393,-0.837779297,-0.995133116,-0.500253607
P08865,0.218113789,0.512050471,-0.023775555,0.003588145,-0.901156044,0.223182864,-0.294161505,0.11282328,0.332841949,-0.410916499,-0.114080667,-0.842586252,-0.032092772,-0.366860395,0.809189895,0.449434014,0.058312821,0.733952134,0.703561268,0.820804284,0.284944834,-0.251607925,0.072125716,-0.909765067,0.385490591,-0.64342148,0.258030027,0.128751738,-0.393185281,-1.244698029,-1.438663196,-0.362002578,-1.456322763,0.23109287,0.497179934,0.429524765,-0.741263753,-0.259069687,-1.091396464,0.132059936,0.747086817,0.340900681,-0.571855103,-0.151892176,-0.102442582,-0.291912717,0.1832579,0.455910629,-0.288366028,-0.421392785,0.261325382,0.54336275,-1.329978609,-0.62483874,0.198075451,0.403699447,0.582611406,0.230092362
P09012,0.40281054,0.111139251,-0.227019783,-0.092290363,-1.214873938,-0.098503662,-0.192652373,-0.137504622,0.385795768,-0.331024898,-0.287766108,0.171522367,-0.017847988,-0.34149692,0.040108565,-0.312254058,0.002232606,-0.165281553,0.171927994,-0.335376759,-0.153842448,0.139951048,0.401084363,0.067460743,0.246234217,0.171441976,-0.239681954,-0.00832392,0.120172875,0.03901167,0.297248674,-0.020834424,0.179592963,-0.443337126,-0.508822046,-0.382560735,0.427659136,0.185700263,-0.294335836,0.201343604,0.02096288,0.210632545,0.025466156,0.160433107,0.093471481,0.621577884,0.046238933,-0.172717998,-0.050555998,0.231261628,-0.514815339,-0.10191844,0.235184754,0.041388319,0.120339587,0.042789694,-0.870620794,0.21456203
P09211,1.461974391,0.915638367,0.874260471,0.997256156,-2.183958972,0.189444249,-1.09107507,0.061198834,1.257509135,-1.924656654,0.617952056,0.541138737,-0.192357767,0.542119978,0.425265957,1.148160201,1.449986742,0.587900059,1.050088164,0.959480896,0.922587072,0.873690106,-1.752359845,-2.171899186,0.222465107,0.910710472,0.742329914,1.354640309,-0.049405664,1.168873766,-0.170306853,0.616367044,-3.334237406,0.757410489,1.053336325,0.285984808,0.531102445,0.500631297,-0.379863027,-1.511973913,1.061423841,-1.569033663,-0.177823949,1.131218606,-1.536348641,-1.777526175,0.934858582,0.809459442,1.190225888,-0.619581718,0.192499563,1.163630943,-0.51441981,-1.685750212,0.904635077,0.998183069,0.02036536,1.114975686
P09327,1.460768861,1.728185852,1.936723933,1.917517145,0.792482779,1.841525821,0.867459826,1.892625237,1.376798099,1.370518398,1.723414845,0.871391049,0.860241569,1.907445653,0.534365505,1.230565379,1.027833449,1.519984876,0.534480541,1.417220549,0.753246119,0.721255988,1.286846083,1.44792749,0.353549663,1.304992003,1.49580325,0.597232629,1.041373497,0.651165733,0.809032186,0.656359533,1.262648245,0.601150025,0.604920733,0.579178196,1.067992242,1.24916852,0.976570461,1.257494237,1.382152129,1.346079475,1.154354221,0.639688284,1.220800345,0.554061917,0.588563665,0.790843294,0.451906646,1.720826167,0.574526796,0.576234468,0.849691481,1.59667585,0.592560369,0.570274005,0.613360538,0.671877318
P09382,-0.662816258,-3.398947073,-2.844970226,-2.974561637,-1.892860452,-4.276461924,-1.330278821,-3.160778547,-3.745932878,-3.2741947,-2.523296965,-6.548225071,-1.150217612,-3.149820403,0.147286678,-0.943352362,-1.508680516,-2.35043803,-1.300451566,-0.314720922,-3.127770789,-2.089811932,-1.736252193,-0.849456574,-0.553610949,0.313995742,-0.407522058,-0.957311569,-1.096633381,-0.427662265,-2.780400961,0.174828657,-0.791289665,1.163856554,1.167627263,-2.004785671,-2.776700483,-1.101856543,-2.903190356,-1.047867315,-1.340041576,-1.279469028,-2.527753271,-2.066302136,-1.052293288,-0.512535433,-0.886146298,0.569683164,-1.485376443,-0.611946173,1.341147978,0.467442819,-0.013351094,-1.585639135,-0.648369485,0.86747666,0.841286116,-0.629678903
P09429,-0.46986802,-0.632202524,-0.481074517,-0.34754776,0.218405922,-0.359151029,0.458735135,-0.295977771,-0.070042535,0.43882617,-0.234084586,-0.084150858,0.445601721,-0.456411584,0.413366066,0.094499219,-0.565569907,-0.383670417,0.102382716,-0.515995598,0.050023884,-0.011000162,0.54987039,0.458033618,-0.229527367,-0.023276344,0.164607605,0.119399444,0.4482501,0.032820925,0.049538525,0.232003717,0.331778705,-0.459854257,-0.115086266,-0.294838892,-0.383185837,0.487449963,0.159479111,0.519243449,0.14055144,0.506007304,-0.267041518,-0.008948231,-0.872842679,0.262180918,-0.016223088,0.106308624,-0.491358366,0.076405896,-0.420270459,0.107514007,-0.598388169,0.649603875,-0.22187175,-0.157812889,-0.657759634,-0.23855115
P09496,-1.132708721,-0.11737856,-0.239557176,-0.459542374,-1.730469663,-1.253653819,-2.053217118,-0.335472968,-0.354712645,-1.533399275,-0.332791535,-1.003590928,0.310327332,-0.517252144,0.298157178,-1.104981447,-0.698516968,-1.050131724,-0.961796169,-2.606129022,-0.370441887,-0.708082206,-0.316153934,-1.204225611,-0.608544632,0.471152235,-1.745658319,0.2737989,-0.892405252,-0.739706796,-0.372920091,-0.874823986,-1.021670931,-0.33633028,-0.525470453,0.605457965,0.375193138,-1.268192881,-1.445102977,-0.903927854,-0.962755345,-1.169586248,-0.669853555,-0.774800759,-1.032359897,-0.572989105,-1.559264323,0.229980457,-0.594066872,-0.710802635,0.320999066,0.183081891,-0.042943558,-1.739321546,-0.014452707,-0.120977623,-0.580035427,-1.008258668
P09525,1.013328197,2.714799552,2.413149301,2.530972462,2.393292814,2.356212687,1.459067195,2.457885134,1.149928525,1.994487657,2.206390879,2.39718521,1.61005006,2.478482621,0.949966481,1.012213014,1.059470394,1.000216358,0.950081516,0.990054449,1.670649242,1.300593114,1.914507481,1.620987355,0.977689339,1.705834995,1.324824997,1.184808747,2.162765088,1.049875007,1.567388607,1.099028152,1.71160991,1.164668631,1.16843934,1.902235072,2.049884232,1.744653604,1.460426473,1.562212813,0.928064235,1.525669518,2.050450599,1.553736571,1.396328317,-0.845631532,1.13690001,1.031199994,1.202978562,1.777500605,0.936371266,1.011392095,2.40590717,2.111698598,0.921867491,1.148205751,1.143951414,0.973095421
P09525,2.815622244,2.757228528,2.685142811,2.823342269,1.77044927,2.248395687,1.758873256,2.745339288,2.756278336,2.209843864,2.75596146,2.255480294,1.737373628,2.22023112,2.246044874,2.22934974,2.796689746,2.270520043,2.246159909,1.313732251,1.786528568,2.259507472,2.242363411,2.283063377,2.751724175,2.770285079,2.242041083,1.260892925,2.232527688,1.713527017,2.229233745,2.277096246,2.233971122,1.744056108,2.251971001,2.743316714,2.792563236,2.292350355,2.293458588,2.294649384,1.708201884,2.24016082,2.20142882,2.280054359,2.323398527,0.540389996,1.774113614,1.803555393,2.757389797,2.251875232,2.179036301,1.702682755,2.248022223,2.3241507,2.233995503,2.29029708,2.731290379,2.243399106
P09543,0.759300112,0.208916982,0.554203479,0.471662731,0.261832295,0.379240143,-0.049315947,-0.163126799,-0.249446437,0.265108465,1.378170331,0.258766841,0.177526111,0.448492162,0.557323879,0.692716621,0.740367613,0.446451971,0.68469538,0.724668313,0.613668542,0.702777053,0.22933934,0.404776784,0.492765608,0.216184586,0.705407965,0.361198029,0.329691172,0.681485363,0.643558318,0.715631717,0.319158734,0.488313738,0.661975971,0.176769595,0.341708391,0.242400656,0.434680474,0.379836997,0.706573498,0.22713675,0.310202988,0.560335134,0.375411024,0.358168456,0.663364372,0.492166006,0.403425355,0.109224563,0.682343181,0.469203718,0.488602603,0.229274033,0.700376754,0.500951249,0.670415776,0.719067336
P09622,-0.038352732,-0.009788654,-0.190466283,-0.091608968,-0.120816797,-0.112483118,-0.110742517,-0.103228937,-0.082556912,-0.130651482,-0.092606765,-0.10539851,-0.123875931,-0.105633721,-0.111864522,-0.103728245,-0.057285231,-0.051464571,-0.111749486,-0.071776554,-0.080537877,-0.078438547,-0.051982553,-0.038921237,-0.084141663,-0.071805124,-0.091036902,-0.126927733,-0.105418331,-0.058115562,-0.065112218,-0.08081315,-0.099106863,-0.123010337,-0.119239629,-0.110658263,-0.061411741,-0.038921237,-0.072794514,-0.038428601,-0.091079346,-0.054185144,-0.00150376,-0.086198743,-0.042854574,-0.324413511,-0.117851227,-0.084741265,-0.084700406,-0.086070787,-0.115309663,-0.096598475,-0.046323741,-0.047059929,-0.09727609,-0.075956022,-0.110799824,-0.078585508
P09651,0.59579183,-0.046150964,-0.053964441,0.046645232,0.495691037,-0.004131731,0.507253046,-0.079013075,-0.147430875,0.41374099,-0.099879019,0.252134964,0.127320092,0.025637659,-0.074335878,-0.25688351,-0.268759069,-0.089966909,0.207712331,0.117690968,0.190670616,-0.114956572,-0.644859986,-1.402464338,0.329454885,-0.011257895,0.382906044,-0.106573887,-1.023171822,0.696347698,-0.022387121,-0.132038259,-1.21693899,0.185138347,0.171002576,0.420969039,0.550039369,-1.738924488,0.036284057,-1.756320053,-0.520319391,-1.851933762,-1.356349863,-0.18031951,-1.551570382,-0.16467823,0.283515833,0.068302525,0.037128071,-0.807634163,0.106655379,-0.148040547,0.333816905,-1.238015404,-0.630213995,-0.310366877,-0.071458148,0.026180254
P09651,-0.460339601,-0.508597,-0.3831638,-0.574582997,-0.044541569,-0.036074738,0.155692227,-0.275235219,-0.449123215,-0.006533441,-0.37067686,-0.113251319,-0.339997242,-0.121717729,-0.357061408,-0.199662746,-0.696162124,-0.13686985,-0.431825534,0.250742711,0.339383725,-0.385245038,0.321011411,0.065286931,-0.361224596,-0.543113161,0.70723231,-0.160843496,0.160084944,-0.055536805,0.228972787,-0.163415916,0.261131901,-0.548699371,-0.33816418,-0.384053786,0.438547387,-0.00442445,0.472691132,0.247488036,0.018828822,0.249097439,0.611899179,0.184834598,0.31738419,0.091163923,-0.424657719,-0.213197249,-0.391506898,0.2492368,-0.393467585,-0.717455717,0.509747351,-0.249106834,-0.2646078,0.009893347,-0.103929006,-0.384983766
P09651,0.398653197,-0.182436124,-0.071100803,-0.067287399,-0.837831904,0.059450476,-0.823285169,0.089442793,0.128455834,-0.843194134,0.059847661,0.064091903,-1.137597924,0.026027536,-0.125715605,-0.018512,-0.313071604,-0.02234905,0.02852474,0.013277864,-0.027615192,0.133029406,-1.285250909,-0.849409464,0.210248663,0.108483346,0.179092574,0.117405403,-0.346636044,0.048015563,0.033862017,-0.231880773,-0.757571514,0.131255851,-0.140858322,0.016581424,0.448836284,-1.340078198,0.060150172,-2.29410368,-0.082825502,-1.205396037,-0.66295591,0.177920317,-0.814757048,0.056391443,0.228635711,-0.091450513,0.121992592,0.072662664,0.032885406,-0.151058288,0.301803163,-0.35806748,0.089494802,-0.800455482,-0.091473956,0.062716015
P09651,0.225486652,-0.080408445,0.127672572,0.010319603,0.418550347,0.12448686,0.48061579,-0.039807119,-0.303960651,0.510758407,0.125406034,-0.120943464,0.083686729,0.230924393,0.095403811,0.157745182,0.206554154,0.049100848,0.149723941,0.189696873,0.055901283,0.180876293,0.421230599,0.223084232,0.024540525,-0.066412393,0.170436525,-0.030631798,0.296681201,0.115777317,0.075659235,0.180660278,0.358297846,0.078470983,0.140075211,0.101650795,0.118874817,0.41758195,0.110490454,0.430383243,0.172760039,0.431217765,0.087369414,0.090074669,0.425957269,0.130653984,0.141463612,0.023940923,0.011595529,-0.001081455,0.148529722,0.016288427,0.036523706,0.549233484,0.166563295,0.032726167,0.148515016,0.185253876
P09669,0.201320207,0.148963378,0.014120276,0.089670092,-2.328834376,0.840497011,-1.714635128,0.293024243,0.400855617,-2.022829678,0.28508939,1.159551979,-1.975572355,0.44776966,0.074821279,0.082957556,0.090903004,0.195992619,0.122237908,0.567882136,0.922959768,0.340547664,-2.079022904,-0.108063193,0.274709137,0.1034435,0.365888933,0.048320891,-0.174789471,0.319261828,0.861887754,0.288605506,-1.875676841,0.228176467,0.215587864,0.545596036,0.924157307,-1.975602211,0.86967058,-1.539171556,0.057108889,-1.775617417,0.892651904,0.506181231,-1.54359753,0.139297997,0.272711808,0.101944536,0.187840174,0.924005186,0.112013947,0.430543761,0.666579421,-2.10251742,0.552792534,0.110729779,0.308186387,0.122011474
P09874,-0.1869676,-1.992750649,-1.849781364,-2.250673037,0.430794707,-0.279099441,0.641776695,-0.43240294,-1.417490798,0.622752271,-0.806087474,-0.237130683,0.530076316,-0.422327379,-0.785820789,-0.390340111,-0.506465828,-0.971067137,-0.617974587,-0.770465751,-0.290101449,-0.689569445,0.405261899,0.527182433,-0.439509806,-0.121301966,-0.40607353,-0.567013509,-0.232503757,-0.753151283,-0.069639153,-0.351745062,0.264776933,-0.732738899,-0.89882839,-0.132527928,0.268613738,-0.006989958,-0.329854283,0.45683206,-0.656973455,0.078556379,0.543486272,-0.157163247,0.351371068,0.357196963,-0.558134978,-0.437486353,-1.171416825,-0.32510278,-0.729493775,-0.543986972,-0.361736476,0.523204933,-0.645148688,-0.94331263,-0.576637949,-0.397082981
P09960,0.933150319,0.945427423,0.883142138,0.988723455,0.336026338,0.703357758,0.283107602,0.677729656,0.928237753,0.263198637,1.252049696,0.887320399,0.861351359,0.760611357,0.899152911,0.904226416,0.91421782,1.002368145,0.896205175,0.936178107,0.905846585,0.907945916,0.919520498,0.932581814,0.988797594,0.961530897,0.916917759,0.93117187,0.880966132,0.913387489,0.877962004,0.927141511,0.908847798,0.866754113,0.867144834,0.672945499,0.91009131,0.932581814,0.935160147,0.96952606,0.880423705,0.917317908,0.878585907,0.899316425,0.816787089,-0.215570297,0.868533235,0.988197992,0.973399197,0.875550093,0.856193388,0.957234242,0.896750482,0.347947362,0.874226961,0.996983236,0.875584639,0.892917543
P09972,-0.068936931,-0.132969065,-0.028286496,-0.14954572,-0.200755342,-0.192421662,-0.350826932,-0.042703643,0.17759162,-0.370735897,-0.032081471,0.374517452,0.007065654,0.326890235,0.308526063,0.31666234,0.251105888,0.295397212,0.352030402,-0.290344737,-0.264861682,0.289640364,-0.719375847,-0.424890556,0.379638225,-0.082097523,-1.395838589,0.298781945,-0.486736729,0.381414353,-0.732505512,-0.504343208,-0.550296834,0.118226228,0.712980715,0.006949273,-0.728805035,-0.424890556,-0.523984484,-0.489618572,0.295958538,-0.721578438,-0.760310438,-0.182273361,-0.494044545,-0.173223786,0.362660713,0.33564932,0.395811534,-0.761198931,0.193081456,0.077762016,-0.713717035,-0.273664516,0.342253826,0.242978731,0.369712116,0.360944407
P0C0S5,-0.007094731,-0.330326033,-0.267810635,-0.129732825,-0.889224444,-0.131497247,-0.667716494,-0.786348184,-0.403561903,-1.598516608,-0.013116065,0.085798357,-2.4596283,-0.024664009,-0.256267359,-0.042255983,-0.026027229,-0.125583273,-0.050277224,-0.010304292,0.050602242,0.020200215,-1.704797352,-0.870775775,-0.123333022,-0.315666673,-0.02956464,-0.128522955,-0.538473717,0.046493473,0.000314692,-0.019340888,-1.646385501,-0.22936799,-0.020600867,-0.333603577,0.004508173,-1.372527246,0.021789371,-1.527992014,-0.059821344,-1.646582484,-0.02699723,-0.268031244,-1.532417987,-0.103748228,-0.019212465,-0.123932624,-0.086295628,-0.196728052,-0.084051661,0.230817718,-0.196411025,-0.957379715,-0.066018088,-0.11514738,-0.012161061,-0.047327507
P0CG47,-0.302311701,0.132906956,0.416598564,0.254025067,-0.292571615,-1.338010788,-0.735576102,-0.82056593,0.732348157,-0.732522555,-0.127106338,-0.654436123,-2.043745471,-0.962866056,0.066362078,0.369466771,0.165404909,0.151373067,0.021439708,-0.136807502,-0.659063122,0.162042854,-1.245122959,-0.440985873,0.063539449,0.011924764,0.596252368,0.129578299,-0.147841054,0.16228649,0.296144986,1.021505711,-0.360108422,-0.47760368,-0.050188865,-0.767896501,-0.133012013,-1.031885565,0.452131551,-1.200981308,0.355829949,-0.812614649,-0.700581846,-0.854622451,-1.278290805,0.350749064,0.096340094,-0.351810199,0.043832928,0.580716351,-0.191774453,0.324252256,0.371914651,-0.893167092,0.298043645,0.24102981,0.034455588,0.372598644
P0DMV8,1.349212357,1.041876548,1.09869383,1.015066209,0.779004136,0.995598014,1.099371168,1.166884319,1.02895888,0.825398898,1.285182332,1.116554281,0.755674603,1.088409347,0.840972105,1.34873261,1.111673987,1.233838603,0.941795708,0.989093668,1.242259496,0.868563629,0.510551837,0.357415626,1.154510423,0.965771628,1.282272809,0.963479217,-0.574595587,0.445402998,-0.089502392,1.147635447,-0.082333614,0.896254812,0.948161452,0.844414023,1.234945151,0.86087886,1.20276485,0.839082177,1.09763981,0.337281066,-0.595762621,0.961805867,0.9530052,0.037562866,0.623215555,0.726151142,1.004853902,1.10274409,0.914190935,1.149211201,0.820064272,0.411645024,0.967540587,1.444092483,1.023620622,0.492686347
P10412,0.532236586,-1.003885224,-1.054897296,-0.967988307,-1.158226048,-0.853850794,-0.618391502,-0.685681372,0.373858004,0.336402518,-0.625814648,-0.364282874,-0.67224764,-0.669800327,-0.288827458,-0.65774554,-2.224041535,-1.589321614,-0.231120723,-0.881498711,-1.352728472,0.05761176,-0.267238062,-1.214638691,0.615737214,0.598784518,-1.252293812,-0.455857208,0.249538997,-0.274996341,-0.236799493,0.075898212,-1.904962297,-0.648820342,-1.826787769,-0.836786165,-0.37878717,-1.022505177,-0.227415862,-1.303341687,-1.080609738,-1.947944493,-0.192594609,-0.301698283,-2.118252587,0.503973605,-0.052914234,-0.381906781,-1.894494307,-1.419205146,-0.521958188,-2.003890418,0.105865441,-1.084246243,0.066054134,-1.493958857,-1.416410198,-1.163603345
P10412,0.622682758,-0.697212064,-0.337041179,-0.951843436,-1.255614856,-0.377494105,-1.356297972,-0.218694882,0.38278887,-1.376206937,-0.074816948,-0.150597845,-1.369431386,-0.289455708,-0.280940368,-0.610784092,-1.657042967,-0.708416002,-0.193675636,-0.689067614,-1.247910368,0.165950404,-0.925345307,-0.80590592,0.757591573,0.5903499,-0.902403953,-0.938766485,-0.386948962,-0.306935062,-0.069454239,0.302650287,-1.073067114,-0.453319884,-1.083170943,-0.466658071,0.160359788,-1.855315102,-0.010523286,-2.243791446,-0.927852144,-1.181450307,-0.736885753,-0.535048958,-1.10904586,0.832673788,0.106439364,-0.467886531,-1.526019966,-0.716073414,-0.435592234,-1.735734087,0.298621668,-1.387750397,0.085383706,-1.037734661,-0.400957329,-1.278023544
P10412,-0.654529618,-0.612370174,-0.765861447,-0.497380658,-0.539613756,-0.68469819,-0.915058499,-0.882965483,-0.063098508,-0.495109825,-1.005657182,-0.869971825,-0.797073918,-0.462047592,-0.772191023,-0.70721541,-0.673462116,-0.43131984,-0.715236651,-0.675263719,-0.855754877,-0.699559348,-0.528138106,-0.572985521,-0.490404336,-0.595001313,-0.694524067,-0.504999312,-0.539175734,-0.751122681,-0.831119918,-0.684300314,-0.58573787,-0.814176984,-0.74036043,-0.682397191,-0.641873925,-0.657637581,-0.646475629,-0.637062204,-0.707256231,-0.664546314,-0.673379329,-0.807448586,-0.641488178,0.413294324,-0.738972028,-0.491003938,-0.462771985,-0.815584771,-0.731486548,0.06877942,-0.880438417,-0.567879268,-0.713452975,-0.482218695,-0.731920625,-0.694762394
